"","target_id","est_counts","eff_len","len","tpm","sample","growth_condition"
"1","lcl|NC_014931.1_cds_VARPA_RS03465_691",94,1553.1065,1723,5.55800495452556,"3164_10_S10_","log"
"2","lcl|NC_014931.1_cds_VARPA_RS03465_691",117,1554.2696,1723,6.82617220952143,"3164_11_S11_","log"
"3","lcl|NC_014931.1_cds_VARPA_RS03465_691",71,1560.7135,1723,4.64402911748682,"3164_12_S12_","log"
"4","lcl|NC_014931.1_cds_VARPA_RS03465_691",70,1557.5596,1723,10.8813281486748,"3164_13_S1_","stationary"
"5","lcl|NC_014931.1_cds_VARPA_RS03465_691",14,1566.3296,1723,3.39134871644199,"3164_14_S2_","stationary"
"6","lcl|NC_014931.1_cds_VARPA_RS03465_691",836,1558.9436,1723,96.7905649403889,"3164_15_S3_","stationary"
"7","lcl|NC_014931.1_cds_VARPA_RS05595_1119",59,724.1065,894,7.48241649848477,"3164_10_S10_","log"
"8","lcl|NC_014931.1_cds_VARPA_RS05595_1119",98,725.2696,894,12.2530535873061,"3164_11_S11_","log"
"9","lcl|NC_014931.1_cds_VARPA_RS05595_1119",59,731.7135,894,8.2313433236252,"3164_12_S12_","log"
"10","lcl|NC_014931.1_cds_VARPA_RS05595_1119",55,728.5596,894,18.277893639715,"3164_13_S1_","stationary"
"11","lcl|NC_014931.1_cds_VARPA_RS05595_1119",47,737.3296,894,24.1859837648105,"3164_14_S2_","stationary"
"12","lcl|NC_014931.1_cds_VARPA_RS05595_1119",63,729.9436,894,15.5778814705665,"3164_15_S3_","stationary"
"13","lcl|NC_014931.1_cds_VARPA_RS08910_1778",1319,175.354537046552,339,690.748740520771,"3164_10_S10_","log"
"14","lcl|NC_014931.1_cds_VARPA_RS08910_1778",1173,174.837788206488,339,608.387720317985,"3164_11_S11_","log"
"15","lcl|NC_014931.1_cds_VARPA_RS08910_1778",1128,180.748422552412,339,637.080564500105,"3164_12_S12_","log"
"16","lcl|NC_014931.1_cds_VARPA_RS08910_1778",10,177.29988817729,339,13.6558921988485,"3164_13_S1_","stationary"
"17","lcl|NC_014931.1_cds_VARPA_RS08910_1778",33,184.383451059536,339,67.9077855657784,"3164_14_S2_","stationary"
"18","lcl|NC_014931.1_cds_VARPA_RS08910_1778",22,178.30367288961,339,22.269965395323,"3164_15_S3_","stationary"
"19","lcl|NC_014931.1_cds_VARPA_RS09670_1931",40,724.1065,894,5.07282474473543,"3164_10_S10_","log"
"20","lcl|NC_014931.1_cds_VARPA_RS09670_1931",39,725.2696,894,4.8762152031116,"3164_11_S11_","log"
"21","lcl|NC_014931.1_cds_VARPA_RS09670_1931",44,731.7135,894,6.13862891931371,"3164_12_S12_","log"
"22","lcl|NC_014931.1_cds_VARPA_RS09670_1931",44,728.5596,894,14.622314911772,"3164_13_S1_","stationary"
"23","lcl|NC_014931.1_cds_VARPA_RS09670_1931",23,737.3296,894,11.8356941827796,"3164_14_S2_","stationary"
"24","lcl|NC_014931.1_cds_VARPA_RS09670_1931",30,729.9436,894,7.41803879550786,"3164_15_S3_","stationary"
"25","lcl|NC_014931.1_cds_VARPA_RS09815_1962",343,1281.1065,1451,24.5867541508288,"3164_10_S10_","log"
"26","lcl|NC_014931.1_cds_VARPA_RS09815_1962",320,1282.2696,1451,22.6301985079543,"3164_11_S11_","log"
"27","lcl|NC_014931.1_cds_VARPA_RS09815_1962",288,1288.7135,1451,22.8137081830525,"3164_12_S12_","log"
"28","lcl|NC_014931.1_cds_VARPA_RS09815_1962",346,1285.5596,1451,65.1647036276395,"3164_13_S1_","stationary"
"29","lcl|NC_014931.1_cds_VARPA_RS09815_1962",206,1294.3296,1451,60.3878969450357,"3164_14_S2_","stationary"
"30","lcl|NC_014931.1_cds_VARPA_RS09815_1962",459,1286.9436,1451,64.3739742231049,"3164_15_S3_","stationary"
"31","lcl|NC_014931.1_cds_VARPA_RS10825_2162",257.771772527856,217.550739315374,384,108.809573416499,"3164_10_S10_","log"
"32","lcl|NC_014931.1_cds_VARPA_RS10825_2162",251.071900821822,217.588223432144,384,104.635837722165,"3164_11_S11_","log"
"33","lcl|NC_014931.1_cds_VARPA_RS10825_2162",167.955326403788,223.738968365908,384,76.6323109209457,"3164_12_S12_","log"
"34","lcl|NC_014931.1_cds_VARPA_RS10825_2162",26.6722942715509,220.37148897614,384,29.3044455911558,"3164_13_S1_","stationary"
"35","lcl|NC_014931.1_cds_VARPA_RS10825_2162",17.5113919782961,228.143315615284,384,29.1232936092282,"3164_14_S2_","stationary"
"36","lcl|NC_014931.1_cds_VARPA_RS10825_2162",21.9759276196487,221.776726394202,384,17.8849774978442,"3164_15_S3_","stationary"
"37","lcl|NC_014931.1_cds_VARPA_RS10890_2175",603,34.1986220472441,156,1619.20194888805,"3164_10_S10_","log"
"38","lcl|NC_014931.1_cds_VARPA_RS10890_2175",440,31.5682671408812,156,1263.92022902051,"3164_11_S11_","log"
"39","lcl|NC_014931.1_cds_VARPA_RS10890_2175",359,34.9036491101923,156,1049.98570616254,"3164_12_S12_","log"
"40","lcl|NC_014931.1_cds_VARPA_RS10890_2175",170,32.4090822362145,156,1270.0204966278,"3164_13_S1_","stationary"
"41","lcl|NC_014931.1_cds_VARPA_RS10890_2175",100,34.2050576294512,156,1109.26993312562,"3164_14_S2_","stationary"
"42","lcl|NC_014931.1_cds_VARPA_RS10890_2175",71,34.4692695684663,156,371.777770740584,"3164_15_S3_","stationary"
"43","lcl|NC_014931.1_cds_VARPA_RS11625_2323",156.939136841665,1014.1065,1184,14.2115028529757,"3164_10_S10_","log"
"44","lcl|NC_014931.1_cds_VARPA_RS11625_2323",175.421648027073,1015.2696,1184,15.6682154826404,"3164_11_S11_","log"
"45","lcl|NC_014931.1_cds_VARPA_RS11625_2323",177.214158129403,1021.7135,1184,17.7063504817743,"3164_12_S12_","log"
"46","lcl|NC_014931.1_cds_VARPA_RS11625_2323",396.913492529836,1018.5596,1184,94.3491425130976,"3164_13_S1_","stationary"
"47","lcl|NC_014931.1_cds_VARPA_RS11625_2323",243.028710193498,1027.3296,1184,89.7584508804564,"3164_14_S2_","stationary"
"48","lcl|NC_014931.1_cds_VARPA_RS11625_2323",188.097916035909,1019.9436,1184,33.2862581877544,"3164_15_S3_","stationary"
"49","lcl|NC_014931.1_cds_VARPA_RS12035_2405",197,1578.1065,1748,11.4636318602655,"3164_10_S10_","log"
"50","lcl|NC_014931.1_cds_VARPA_RS12035_2405",182,1579.2696,1748,10.4503983145638,"3164_11_S11_","log"
"51","lcl|NC_014931.1_cds_VARPA_RS12035_2405",159,1585.7135,1748,10.2360446837082,"3164_12_S12_","log"
"52","lcl|NC_014931.1_cds_VARPA_RS12035_2405",186,1582.5596,1748,28.4564952704438,"3164_13_S1_","stationary"
"53","lcl|NC_014931.1_cds_VARPA_RS12035_2405",70,1591.3296,1748,16.6903508816938,"3164_14_S2_","stationary"
"54","lcl|NC_014931.1_cds_VARPA_RS12035_2405",215,1583.9436,1748,24.4994253123769,"3164_15_S3_","stationary"
"55","lcl|NC_014931.1_cds_VARPA_RS12115_2422",41,1585.1065,1755,2.37529592194554,"3164_10_S10_","log"
"56","lcl|NC_014931.1_cds_VARPA_RS12115_2422",52,1586.2696,1755,2.97265202155183,"3164_11_S11_","log"
"57","lcl|NC_014931.1_cds_VARPA_RS12115_2422",25,1592.7135,1755,1.60236747044083,"3164_12_S12_","log"
"58","lcl|NC_014931.1_cds_VARPA_RS12115_2422",45,1589.5596,1755,6.85431783695076,"3164_13_S1_","stationary"
"59","lcl|NC_014931.1_cds_VARPA_RS12115_2422",33,1598.3296,1755,7.83384844804798,"3164_14_S2_","stationary"
"60","lcl|NC_014931.1_cds_VARPA_RS12115_2422",65,1590.9436,1755,7.37421377511693,"3164_15_S3_","stationary"
"61","lcl|NC_014931.1_cds_VARPA_RS13880_2776",71.3804604122337,2486.1065,2656,2.63664663400372,"3164_10_S10_","log"
"62","lcl|NC_014931.1_cds_VARPA_RS13880_2776",82.3609993531934,2487.2696,2656,3.00273134234866,"3164_11_S11_","log"
"63","lcl|NC_014931.1_cds_VARPA_RS13880_2776",53.2174583199296,2493.7135,2656,2.17854906053141,"3164_12_S12_","log"
"64","lcl|NC_014931.1_cds_VARPA_RS13880_2776",79.1367035221321,2490.5596,2656,7.69324490667605,"3164_13_S1_","stationary"
"65","lcl|NC_014931.1_cds_VARPA_RS13880_2776",49.6517149790604,2499.3296,2656,7.53769028942505,"3164_14_S2_","stationary"
"66","lcl|NC_014931.1_cds_VARPA_RS13880_2776",56.6167259201341,2491.9436,2656,4.10075377130964,"3164_15_S3_","stationary"
"67","lcl|NC_014931.1_cds_VARPA_RS15795_3168",15,496.1065,666,2.77657018026152,"3164_10_S10_","log"
"68","lcl|NC_014931.1_cds_VARPA_RS15795_3168",11,497.334333433343,666,2.00568152810986,"3164_11_S11_","log"
"69","lcl|NC_014931.1_cds_VARPA_RS15795_3168",12,503.7135,666,2.43196560152416,"3164_12_S12_","log"
"70","lcl|NC_014931.1_cds_VARPA_RS15795_3168",12,500.5596,666,5.80435534905404,"3164_13_S1_","stationary"
"71","lcl|NC_014931.1_cds_VARPA_RS15795_3168",2,509.3296,666,1.48990523971822,"3164_14_S2_","stationary"
"72","lcl|NC_014931.1_cds_VARPA_RS15795_3168",9,501.99399939994,666,3.23594502113882,"3164_15_S3_","stationary"
"73","lcl|NC_014931.1_cds_VARPA_RS19490_3906",79,334.711037660256,504,21.6745141077054,"3164_10_S10_","log"
"74","lcl|NC_014931.1_cds_VARPA_RS19490_3906",53,335.774028834601,504,14.3135216519333,"3164_11_S11_","log"
"75","lcl|NC_014931.1_cds_VARPA_RS19490_3906",47,341.895147573787,504,14.0334578073314,"3164_12_S12_","log"
"76","lcl|NC_014931.1_cds_VARPA_RS19490_3906",131,338.714585834334,504,93.6409774485333,"3164_13_S1_","stationary"
"77","lcl|NC_014931.1_cds_VARPA_RS19490_3906",62,347.402480496099,504,67.7152275933599,"3164_14_S2_","stationary"
"78","lcl|NC_014931.1_cds_VARPA_RS19490_3906",72,340.294565108598,504,38.1886788578337,"3164_15_S3_","stationary"
"79","lcl|NC_014931.1_cds_VARPA_RS19505_3908",118,44.4989541432019,174,243.514326418738,"3164_10_S10_","log"
"80","lcl|NC_014931.1_cds_VARPA_RS19505_3908",89,41.7648738695859,174,193.239793104909,"3164_11_S11_","log"
"81","lcl|NC_014931.1_cds_VARPA_RS19505_3908",84,45.6654697785757,174,187.780775643886,"3164_12_S12_","log"
"82","lcl|NC_014931.1_cds_VARPA_RS19505_3908",19,42.7710171853228,174,107.555485148266,"3164_13_S1_","stationary"
"83","lcl|NC_014931.1_cds_VARPA_RS19505_3908",18,44.8370307167235,174,152.322208872429,"3164_14_S2_","stationary"
"84","lcl|NC_014931.1_cds_VARPA_RS19505_3908",42,44.6400671345743,174,169.817171148348,"3164_15_S3_","stationary"
"85","lcl|NC_014931.1_cds_VARPA_RS19540_3915",546.292253222735,966.1065,1136,51.9268946079345,"3164_10_S10_","log"
